CRIM,ZN,INDUS,CHAS,NOX,RM,AGE,DIS,RAD,TAX,PTRATIO,B,LSTAT,MEDV
0.113970927,0,10.35160962,1,0.587754554,6.649663163,87.69186476,2.078589142,5,340,21.86776208,397.403634,9.98252274,15.58024312
0.293987131,1,9.034934699,0,0.510378193,6.191344763,93.62147276,2.243654025,1,297,19.03951966,391.9912617,10.13172328,12.95461535
0.259830423,1,10.67043643,1,0.538485626,6.411922628,71.36131758,2.197602447,4,280,21.79073566,394.7248147,9.360334126,23.10550578
0.216327561,1,10.98457297,0,0.57761166,6.170295584,73.19610081,2.128452481,4,362,21.69401167,394.6436209,7.52198725,15.79846341
0.223575893,1,10.77574321,0,0.543165176,6.022016116,94.43610883,2.560063994,3,387,19.20206865,398.3934526,13.58712268,19.30139229
0.177380382,0,11.2088397,1,0.533222776,6.211886539,88.70648648,2.528551997,5,393,20.81454018,397.773064,7.095701377,19.27155795
0.285185387,1,10.71401859,0,0.54113227,6.536372024,75.72946092,2.11948827,5,362,21.35573216,392.319265,14.0692055,23.99274314
0.158952451,0,9.200250765,1,0.560284475,6.481560968,82.14386218,2.211288733,4,368,20.21142364,392.3295267,8.597276096,13.40413087
0.126544959,0,9.349336572,0,0.599980514,6.501497096,86.160175,2.457389235,3,280,19.27557194,397.2335413,5.264973065,21.80303648
0.065649894,0,10.78942373,1,0.549299243,6.247686878,95.30829487,2.125103629,5,304,21.48819978,397.3961248,6.683780274,17.47626809
0.240137583,0,9.824937576,1,0.520849447,6.685161201,71.81235975,2.354938918,3,277,20.39949495,391.7889987,13.87824764,13.44652816
0.225644301,0,9.238935387,0,0.516284658,6.704263287,87.90166868,2.419876365,6,276,19.7897503,394.1118039,6.284445422,22.6989405
0.127619411,0,10.28880823,1,0.504234975,6.357967826,91.51107765,2.392383395,1,338,19.21256632,398.2577086,12.38773671,22.48194748
0.027054156,0,10.66296779,1,0.555881723,6.881170088,99.33675574,2.423845184,6,339,20.92051553,390.7942065,6.828137089,11.56255374
0.254919252,1,9.986237965,0,0.554457209,6.644023217,94.21480235,2.424019753,5,384,19.12690558,393.7389456,9.989328964,20.93216025
0.023197035,0,11.16130111,1,0.520523393,6.713039275,78.28681941,2.578883552,5,393,21.37328159,396.4454103,7.052070107,13.14927841
0.217035938,1,10.93131182,0,0.569532941,6.277339918,91.28737582,2.207899334,5,280,21.31225601,397.7108679,8.331654378,19.5450449
0.291671991,1,9.998455083,1,0.574110704,6.000611635,92.89833655,2.527154255,4,360,19.9688281,396.5265789,6.248222244,20.01323684
0.142545172,0,11.26461759,0,0.525909821,6.865375612,91.892065,2.013084238,4,354,20.41686203,393.9752077,10.56002276,20.31342371
0.085792553,0,10.94608513,0,0.534409976,6.822424385,94.60432204,2.172921778,5,318,21.00765882,399.919511,8.658252101,12.68135607
0.217363883,1,10.91233614,0,0.599047167,6.123191888,97.11189929,2.029193469,5,304,21.87737157,390.4153236,8.654842009,19.37642272
0.24879588,1,10.6602831,0,0.537426447,6.374105135,72.95289607,2.390722376,1,357,20.56045307,394.9475586,5.385741648,12.39808496
0.173000489,1,9.034169004,1,0.576080167,6.661339308,73.14291573,2.060474222,1,378,21.99003922,395.1005502,6.361283891,21.43775862
0.290769877,1,11.08952155,0,0.545272543,6.652110857,93.89199966,2.507424118,3,279,19.97531737,392.3979117,12.07530486,11.89242486
0.034467242,0,10.12812537,1,0.579334483,6.860350335,77.5711743,2.38795501,3,353,20.57947584,395.5870741,7.923202796,21.60935448
0.161342768,0,11.82782913,0,0.576902324,6.140268162,71.75624266,2.017289241,4,354,19.34684667,392.2005741,9.420691509,23.36889366
0.221167105,0,11.45395431,1,0.566775603,6.429939748,82.03687543,2.428866419,2,324,20.66931872,394.4341207,12.63067861,15.17958299
0.261539332,1,10.76308341,0,0.585477835,6.097224418,94.59630735,2.517220968,1,343,20.60893993,394.3163427,9.447574386,21.89608779
0.070191571,0,9.756545945,1,0.593921849,6.389595248,73.79695071,2.396672605,3,330,21.54644174,397.7312236,7.256090315,16.84529693
0.244000975,1,9.61115218,1,0.557998332,6.015107446,90.15525915,2.01831453,1,399,21.98965475,399.4259189,10.49824243,22.1679905
0.174757981,0,10.02115451,0,0.523746891,6.898273065,70.10847585,2.514751729,1,295,21.95853434,392.0284326,13.01206006,20.60753318
0.131035031,1,10.42970383,0,0.539862896,6.527043997,73.29212342,2.439478348,6,338,19.70890359,399.9151728,10.99641884,15.04796717
0.056880208,0,9.88819653,0,0.575830571,6.849802261,80.52551037,2.227070787,2,331,20.01533666,399.4031646,9.201812489,13.71227122
0.262282812,0,10.54478849,1,0.565088349,6.059904701,72.50806843,2.197178155,1,385,19.823971,391.126532,6.256245174,23.80638991
0.064036498,1,9.496111277,1,0.517779834,6.22745811,95.37705002,2.287892109,6,384,19.59903865,399.1236604,7.487131748,22.74570839
0.106740601,1,11.93313844,1,0.505123954,6.259379995,95.92211509,2.520261051,2,371,19.45040804,395.6457793,14.46118878,20.23862826
0.101212749,1,9.323773665,1,0.568296159,6.386691495,92.66712109,2.151235611,6,311,20.53523204,398.7895641,12.71808047,15.89120265
0.26399593,1,11.79583242,0,0.525107902,6.802866372,77.27438894,2.060578287,6,279,21.61749635,399.4563522,5.875718876,18.14643137
0.208356838,1,11.74073403,0,0.549967024,6.386557874,85.69741226,2.518781824,2,392,20.7696027,398.589072,5.055146059,18.81009783
0.243070791,0,10.57608145,0,0.574674677,6.20465353,75.52565577,2.015773909,1,288,21.61799095,394.0287759,6.754193412,12.20497932
0.090131012,1,11.17473082,0,0.556266678,6.06499026,78.4383535,2.546598213,1,273,21.87848388,396.3675919,14.43890738,24.61127412
0.194964748,0,10.30814489,1,0.508330258,6.079491748,85.48015877,2.183447117,3,272,20.14942426,394.6477032,10.80038918,12.28546893
0.180088875,0,10.89010373,1,0.518558024,6.760047206,92.05041425,2.304933621,1,279,21.50700342,393.6644791,13.38659754,21.10357123
0.253192506,0,10.02172781,0,0.521932818,6.444802991,72.83963141,2.079377315,1,275,19.15700566,392.5070995,9.65225013,17.89922318
0.273704377,0,9.903477059,1,0.525786425,6.726181122,78.90090093,2.541352982,1,300,20.44321946,394.4150793,13.26636153,21.63830222
0.023403896,0,10.73468936,0,0.556540339,6.682287122,97.79864046,2.449901734,3,300,20.10488956,398.0597193,5.339164178,14.65302442
0.208725577,1,10.49438902,1,0.550396578,6.135362462,82.87369953,2.554493352,2,278,19.61455566,398.440227,9.26819447,16.53154498
0.034514024,1,10.73860911,1,0.520316004,6.142887934,98.16609022,2.409937431,3,377,20.31517843,399.5800552,8.775944837,18.35702036
0.173680426,0,9.859981744,1,0.506755484,6.755342015,99.74201625,2.110816266,1,393,20.33110761,392.9061665,14.81546406,12.69027817
0.100537164,0,10.1008735,1,0.51714322,6.721268293,85.79979478,2.184960202,5,399,21.42561878,396.5039751,8.004757323,22.92572318
0.105897448,1,9.251693882,1,0.598438131,6.378030767,78.64132029,2.292109145,1,273,21.60675584,396.9377895,9.169168485,24.88152532
0.118828381,1,9.156829117,1,0.546854695,6.077422263,93.72330426,2.364354923,3,275,20.97085127,391.9133233,12.58800849,16.84622596
0.193961886,0,9.760371389,0,0.58673455,6.012098022,74.77932207,2.555875662,6,299,20.90016447,393.6688191,13.80713099,16.27542994
0.11353399,1,9.222740578,1,0.584875247,6.288156949,77.56140579,2.230370879,6,330,19.33054715,393.4225686,13.78388174,19.31712868
0.225155734,1,9.311324126,0,0.551151956,6.009222274,93.54639728,2.421843213,3,346,20.72578544,399.8590999,8.945108707,20.64136153
0.133267668,1,11.43878522,0,0.570668771,6.230072621,83.00937774,2.576605309,4,379,19.8233343,399.5837856,14.48554953,23.16006977
0.039138896,0,9.116621091,0,0.519275201,6.41950074,76.04613811,2.091424438,6,305,19.88428818,398.217679,11.53508876,16.22047405
0.239452756,1,10.97682838,0,0.56883967,6.121415765,89.53377235,2.517625753,5,369,19.28432396,394.7283596,13.51135548,21.70758184
0.100012331,0,9.817673246,0,0.527238458,6.104277758,91.98285584,2.252423642,3,391,20.90760446,392.6407181,14.26277227,14.36112986
0.141174726,0,11.61463704,0,0.58320621,6.896437436,73.75213718,2.439453066,6,328,20.75142523,399.1596424,7.335997233,20.5262718
0.211924287,0,10.45497685,1,0.508372413,6.585470029,78.3094078,2.176123003,6,379,19.6608177,392.680436,9.991984852,17.53443308
0.113087724,0,9.916729378,1,0.577313867,6.934455687,76.63830266,2.200390531,2,399,19.78911077,395.2194302,10.87797296,20.26352776
0.035843984,0,10.55291681,1,0.509993691,6.345826164,81.39563886,2.016279935,1,283,21.31900356,392.4507252,13.02437693,16.3173069
0.124697893,1,10.14587406,0,0.588118924,6.677144937,92.90334687,2.582842492,6,333,21.37880009,399.7125789,9.011656971,15.12075062
0.284445603,0,10.69290319,0,0.530420452,6.204691675,91.41124307,2.488071545,6,341,20.47925394,390.4176161,7.104491724,17.80386207
0.199685631,0,9.343598605,0,0.565439336,6.618340317,89.87571731,2.056350775,2,290,19.44700809,391.7434982,12.43234534,23.53143801
0.208014162,0,11.99097151,1,0.548750228,6.12958573,70.18856638,2.599705277,3,363,19.16677714,397.6504924,10.92334486,20.44792863
0.197039003,1,10.27666763,1,0.536630315,6.002080639,74.2642994,2.363014758,3,348,19.81440659,391.5144529,13.98298946,19.56320206
0.075717799,1,10.04469192,1,0.564544183,6.931531801,76.69892647,2.512237183,2,289,21.19355735,399.7934954,11.55029981,21.07811314
0.137133482,1,11.13062954,0,0.594752298,6.554894376,78.15867538,2.039996458,2,327,20.8024499,393.2135231,5.168270007,21.20756349
0.230263144,1,10.09169822,0,0.504126975,6.926940663,74.39279625,2.233670707,4,311,21.15432031,399.1864616,14.666514,15.12641696
0.048384411,1,11.49982292,0,0.591885286,6.333831524,82.30946654,2.401790673,1,363,20.41524394,396.622783,10.93110694,14.25832681
0.097798777,1,10.36281217,1,0.560908166,6.327786069,72.25541755,2.063860231,2,357,21.26411765,396.3411749,10.95877265,18.12784614
0.09736935,1,11.15867524,0,0.58073143,6.400655002,92.50066571,2.293341703,1,278,20.44241738,399.1537245,14.09261395,13.06971331
0.1409653,0,9.322359649,0,0.538387495,6.706040984,93.63162362,2.265606725,6,348,19.25204426,395.1327933,11.63808834,17.64636897
0.294503247,0,11.53835756,0,0.547184297,6.565808634,87.22800069,2.129624135,5,351,19.23957489,394.0077803,9.793211832,20.70263371
0.038900713,1,11.20715396,0,0.586885075,6.925354907,72.69114631,2.180161902,3,272,21.49450816,392.1762276,6.072853344,11.1037423
0.165236278,0,9.635150335,1,0.541484797,6.025440901,96.70249509,2.580271013,2,308,20.888873,391.4453619,14.62198781,12.55606437
0.070222111,0,9.435858029,1,0.553465957,6.708195938,98.96907486,2.173189092,5,333,19.83738118,397.9176881,5.784873779,24.47015207
0.291789433,1,9.948877046,0,0.502019492,6.330327689,76.07090681,2.12805568,3,300,21.27152631,391.2793833,6.702997852,23.99118756
0.051724981,0,11.92821176,0,0.515859801,6.180233652,91.13919458,2.321725503,4,380,19.40720592,393.9401755,13.19536862,16.8508311
0.133008281,0,9.770494724,1,0.564168651,6.510395623,95.25815892,2.40257482,3,392,20.93573038,394.0921683,9.904053284,19.26045942
0.226607796,1,10.36838163,1,0.57169769,6.505063784,86.19530568,2.435055867,2,365,21.96845785,396.6449938,6.782684833,13.17409411
0.21727524,0,9.090060677,0,0.558260094,6.137011029,79.69969299,2.452548311,5,274,19.45005864,392.7851451,7.861619116,15.63416784
0.138364018,1,10.19168259,1,0.514331004,6.201896056,84.35676145,2.022099495,5,327,19.42583463,398.3822894,14.94014394,22.1010505
0.117026767,1,10.71396005,1,0.544540543,6.408164665,85.36806252,2.23625624,5,374,20.40350323,392.0748415,10.84020134,22.98353204
0.131331466,0,11.85937384,0,0.535509477,6.408811412,82.01911133,2.464374848,3,332,20.92798423,397.8914865,9.016134382,16.67409034
0.093997354,0,10.55020813,1,0.549566134,6.31755814,97.89527481,2.542911261,1,330,19.07963901,398.4975917,13.76217457,15.35473767
0.077493223,0,11.45732198,1,0.587032903,6.148545152,92.31649333,2.361320074,1,321,20.49901274,391.9318064,9.796968431,20.54354658
0.155251115,1,10.64138293,1,0.577586144,6.004373679,77.23904927,2.031384112,3,377,19.24951106,398.0941583,8.07935461,21.0506442
0.095189452,1,9.12235504,1,0.50839895,6.970235062,87.56671562,2.237987484,2,370,19.72397133,397.1374015,6.642223852,24.77329839
0.100489266,1,9.945024826,0,0.58903092,6.94349923,90.66067453,2.04453627,3,302,21.13719286,398.7437791,12.44469215,20.76260331
0.203891698,0,10.72664852,1,0.547176715,6.483650379,74.20469265,2.449122718,1,291,21.21659484,395.0996832,10.96223093,14.36230996
0.291190453,0,11.8517819,1,0.574386214,6.995051753,80.75277227,2.038103282,3,320,21.18919735,392.3385651,5.923540035,11.83978415
0.189018416,1,11.57739108,0,0.514003923,6.673654331,97.16644845,2.11143864,5,280,19.195439,399.1203974,10.91639923,14.60647286
0.041554251,0,9.685066843,1,0.567071953,6.068857538,87.01519301,2.250175054,2,396,21.36028933,397.9004362,6.594508542,14.17313674
0.041163412,0,9.66032949,0,0.523632602,6.117718199,76.50993238,2.27758902,2,319,20.29662101,390.2098537,14.8171978,12.29967994
0.286398502,1,9.603518901,0,0.54383809,6.916110844,73.68354394,2.24388902,4,286,20.42592874,399.3941359,7.597091028,17.22142612
0.103241421,1,11.76749669,1,0.501686287,6.630052202,85.5468068,2.278037988,3,313,20.25907142,399.4852526,11.9601618,15.03394773
0.045778756,0,11.55799846,1,0.515161064,6.843183627,86.43057169,2.427943491,6,308,21.57106713,393.5530413,11.5604507,23.95126795
0.187732484,1,11.3246503,1,0.509208049,6.89826965,80.03243354,2.221561294,6,292,21.03991109,390.1001826,11.91351458,16.65473648
0.194621658,0,10.17820534,1,0.523974417,6.447942011,88.91248085,2.328650275,6,300,20.50007753,395.5253732,9.299949135,23.27263255
0.20158135,1,10.51314211,1,0.510001809,6.048525952,72.06054059,2.182021555,5,353,21.50286107,399.1367577,5.743317987,15.29424885
0.094872568,1,10.39299523,0,0.569191003,6.188280349,74.3541908,2.212176497,6,292,21.41609049,391.2444028,14.80007378,22.64086829
0.024230992,1,9.760194323,1,0.50290399,6.066571947,86.38821463,2.368279375,3,327,19.01513249,395.9050969,6.915258345,17.36320375
0.290204303,0,10.51508414,0,0.56177405,6.188739846,71.85447082,2.294296791,4,357,20.43663989,397.3176928,12.6972029,11.45301478
0.090250053,0,9.091489644,1,0.514070783,6.410532926,96.42726295,2.433821777,4,294,19.12673833,391.3468986,6.375735002,17.81734802
0.209287361,1,9.39543112,0,0.594516146,6.118196811,74.26439111,2.336323153,3,315,19.92155944,395.1327341,7.811970145,14.17475464
0.217856364,1,11.65976879,1,0.593309407,6.166733248,90.21759622,2.482144451,6,331,21.41151203,390.8880427,10.59886649,15.30419034
0.190802077,1,11.2550393,1,0.52255031,6.445821782,81.73610325,2.266044928,3,288,21.83215706,395.5812617,9.134693623,20.58100363
0.10761407,0,10.26860523,1,0.56144213,6.34017095,81.99363243,2.294620172,3,381,19.72619998,394.4211561,14.58266506,18.41306519
0.095906951,1,10.55145109,1,0.502800532,6.467658124,92.94668586,2.401982809,1,359,19.06427545,392.6469802,13.47685195,23.44057499
0.187347119,1,10.10999666,1,0.593178854,6.429172028,84.98386403,2.132746367,4,317,20.20700903,398.5308054,14.21790348,24.1033652
0.262506777,1,11.2223396,0,0.552298731,6.644478026,91.76966391,2.231557722,2,392,20.00535652,393.8178948,11.40696564,20.67340332
0.285085444,1,11.35256154,1,0.504322315,6.937189549,85.15573686,2.374904746,6,386,21.03089855,396.9981708,7.189157079,23.08949579
0.049653625,0,11.28985557,1,0.534249999,6.107864338,87.78716024,2.017325762,6,350,20.48517302,397.9068267,10.18499428,13.73104149
0.063352012,0,11.16783517,1,0.507684946,6.099260149,92.82143884,2.26218286,1,369,20.19654179,391.786279,12.65533396,12.10984269
0.284526152,1,9.613513016,0,0.539294444,6.852806111,88.21926229,2.359309962,5,342,19.68866679,391.191135,5.647182206,15.66156752
0.226229864,0,10.01390994,1,0.566992634,6.506396705,88.46845328,2.580425319,2,297,21.4854412,390.0783517,13.63117069,15.56002815
0.267238271,0,10.4095363,0,0.546988991,6.766405024,93.67658774,2.526209937,2,280,19.74516786,393.0580789,11.31350917,20.31129525
0.076737138,0,9.992378974,1,0.538372217,6.215421904,98.47260447,2.168445172,2,356,19.16420494,398.1595568,12.23571468,22.76503665
0.184524044,1,11.2648206,0,0.511915705,6.828862573,81.30148462,2.304326062,4,370,20.69383153,397.7276583,11.94295441,15.1563528
0.216319086,0,9.988060573,1,0.524493905,6.923846624,87.31351472,2.033848624,5,305,19.95204624,398.7180594,13.47762386,16.94682201
0.210431328,0,9.41469626,1,0.510014329,6.635483016,72.58819473,2.144452649,1,369,21.13730541,397.606002,5.875209488,12.46937505
0.134282473,0,10.19712136,0,0.580749873,6.105879021,80.76411642,2.464913521,5,388,19.24261501,390.2399157,8.770439496,16.77837316
0.02431057,1,11.9397433,1,0.513523983,6.895294814,82.36147678,2.073988407,6,367,21.89892269,393.8551764,10.02616597,14.00172187
0.183219296,1,9.677644239,0,0.559537337,6.792487727,95.0571195,2.154614315,1,357,19.56057405,390.0592723,10.46597212,16.35437535
0.090868431,0,10.83647598,1,0.534274041,6.750877777,85.40177206,2.566425501,4,305,20.07117069,390.3605101,14.42555162,14.72886164
0.146071189,0,10.29891915,1,0.522597838,6.036728189,91.9319912,2.49431348,6,327,20.44286488,394.7855873,5.424638403,22.32221349
0.288122684,1,9.213073703,0,0.563946844,6.798962525,70.570222,2.469096628,5,297,21.67035253,393.6000554,13.6639338,11.05687763
0.131729889,1,10.46362982,1,0.545700231,6.13795101,83.93478009,2.518734494,2,308,21.16762266,395.5852351,10.51901072,15.74191566
0.25514445,0,11.10649299,0,0.540014547,6.222386176,97.03952995,2.449763412,5,335,19.43448539,390.6616094,10.54628169,24.56929897
0.07279137,0,10.53965993,0,0.5592852,6.577134835,76.72941728,2.07235173,6,274,20.31584087,395.8830012,8.203303212,20.50589776
0.208288939,1,11.61631819,1,0.549126763,6.264980773,70.94566556,2.309936796,4,278,20.62873559,390.6500237,11.43620191,21.81034124
0.293561947,1,9.86681105,1,0.530348421,6.661348206,83.00226201,2.266546352,4,372,21.10637717,394.2368421,11.46413128,23.03823268
0.048530068,0,9.258747514,1,0.555906129,6.608070448,91.13295462,2.186690947,4,326,20.71544299,393.5235763,6.892939741,16.06581726
0.022329584,1,11.80969683,0,0.566949858,6.108149598,83.63390521,2.500424246,1,296,20.37200466,392.2394794,11.77005946,11.92322468
0.141403182,0,10.13458905,0,0.502669316,6.65601458,83.79934941,2.278483521,5,372,21.29664295,393.1197127,7.667063213,16.74965939
0.045935135,0,10.72921665,1,0.546587173,6.92395491,90.09415124,2.036178561,2,351,20.13417289,390.005241,11.88786666,20.13789019
0.229547618,0,11.37600938,0,0.505768328,6.161109905,77.63166425,2.16497935,2,354,21.96151812,393.2409354,11.11942996,16.19108212
0.276073626,1,9.972940992,0,0.518640541,6.597062021,92.55669375,2.137172635,3,334,21.84334752,390.7840834,12.1595198,17.27637516
0.141525872,0,11.14849361,0,0.556050873,6.341865372,74.59340593,2.532487331,4,356,21.12214121,399.2130217,5.196997993,22.55705577
